,index,model_names,ratings,price,imgURL,battery,storage,ram,processor,android_version
99,99,"Redmi Note 7 (Sapphire Blue, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/5/w/6/redmi-note-7s-32-a-mzb7745in-mi-3-original-imafe48ru3s66sjd.jpeg?q=70,4000,64,4,Snapdragon,9
100,100,"Redmi K20 (Carbon Black, 64 GB)",4.5,22999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/7/b/a/redmi-k20-na-original-imafgb4xesjtrzuu.jpeg?q=70,4000,64,6,Snapdragon730P,9
101,101,"Mi 10T (Lunar Silver, 128 GB)",4.2,26990,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/8/y/a/mi-10t-mzb07zcin-original-imafwhccy8hynwp6.jpeg?q=70,5000,128,6,Snapdragon865P,10
102,102,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/u/-original-imag7f6centfwcbz.jpeg?q=70,4250,128,6,Snapdragon778G,11
103,103,"Redmi Y2 (Blue, 32 GB)",4.5,10499,https://rukminim2.flixcart.com/image/312/312/jn4x47k0/mobile/y/y/h/mi-redmi-y2-y2-original-imaf9vyzpfsvchmp.jpeg?q=70,3080,32,3,Snapdragon625P,8
104,104,"Redmi Y2 (Gold, 32 GB)",4.5,10499,https://rukminim2.flixcart.com/image/312/312/jklgxow0/mobile/w/k/y/mi-y2-y2-original-imaf7wzyzkvabay2.jpeg?q=70,3080,32,3,Snapdragon625P,8
105,105,"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 128 GB)",4.0,31990,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/mobile/s/5/g/11t-pro-5g-11t-mi-original-imagatzzzpffbhgb.jpeg?q=70,5000,128,8,not mentioned,11
106,106,"Mi 11 Lite (Jazz Blue, 128 GB)",4.2,21999,https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/i/w/m/11-lite-m2101k9ai-mi-original-imag496gkgqjrvvg.jpeg?q=70,4250,128,6,Snapdragon732G,11
107,107,"Redmi Note 5 Pro (Gold, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/y/q/m/redmi-note-5-pro-mzb6084in-original-imaf2g8zj6y5vkqn.jpeg?q=70,4000,64,4,Snapdragon636P,7
108,108,"Redmi K20 Pro (Flame Red, 256 GB)",4.5,31999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/m/6/z/redmi-k20-pro-na-original-imafgb4yzvmbfewa.jpeg?q=70,4000,256,8,Snapdragon855P,9
109,109,"Redmi 3S Prime (Gold, 32 GB)",4.3,8999,https://rukminim2.flixcart.com/image/312/312/mobile/w/g/z/mi-redmi-3s-prime-na-original-imaeh6beckzjqeza.jpeg?q=70,4100,32,3,Snapdragon4G,6
110,110,"Redmi Note 5 (Rose Gold, 32 GB)",4.4,10999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/h/p/a/redmi-note-5-mzb5918in-original-imaf2g8zyhxc4bxy.jpeg?q=70,4000,32,3,Snapdragon625P,7
111,111,"Redmi 8A (Ocean Blue, 32 GB)",4.4,8999,https://rukminim2.flixcart.com/image/312/312/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,5000,32,3,Snapdragon439P,9
112,112,"Redmi K20 (Flame Red, 128 GB)",4.5,24999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,4000,128,6,Snapdragon730P,9
113,113,"Redmi Note 9 Pro (Glacier White, 128 GB)",4.3,15999,https://rukminim2.flixcart.com/image/312/312/kcdp5zk0/mobile/6/e/k/mi-redmi-note-9-pro-mzb9105in-original-imaftgy6gwe9vnqr.jpeg?q=70,5020,128,4,not mentioned,10
114,114,"Redmi 9A Sport (Carbon Black, 32 GB)",4.1,7090,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/n/-original-imag7chjvhxdhhyh.jpeg?q=70,5000,32,2,not mentioned,10
115,115,"Redmi 10 Prime (Astral White, 128 GB)",4.1,13495,https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/x/e/t/10-prime-10-redmi-original-imag6paxhggdnsjz.jpeg?q=70,6000,128,6,not mentioned,11
116,116,"Redmi K20 (Flame Red, 64 GB)",4.5,17990,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,4000,64,6,Snapdragon730P,9
117,117,"Redmi Note 5 (Black, 64 GB)",4.4,11999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/u/y/j/redmi-note-5-mzb5916in-original-imaf2gabuvmuhvrz.jpeg?q=70,4000,64,4,Snapdragon625P,7
118,118,"Redmi K20 (Carbon Black, 128 GB)",4.5,24999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/7/b/a/redmi-k20-na-original-imafgb4xesjtrzuu.jpeg?q=70,4000,128,6,Snapdragon730P,9
119,119,"Redmi K20 (Pearl White, 128 GB)",4.5,24999,https://rukminim2.flixcart.com/image/312/312/k186fm80/mobile/7/m/q/mi-redmi-k20-mzb8194in-original-imafkudxngxjdctx.jpeg?q=70,4000,128,6,Snapdragon730P,9
120,120,"Redmi Note 6 Pro (Black, 64 GB)",4.5,17999,https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/e/x/b/mi-redmi-e7t-na-original-imafazxdh2bd6hep.jpeg?q=70,4000,64,6,Snapdragon636P,8
121,121,"Redmi K20 (Glacier Blue, 128 GB)",4.5,24999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/9/a/k/redmi-k20-na-original-imafgb4xpxutp86a.jpeg?q=70,4000,128,6,Snapdragon730P,9
122,122,"Mi A2 (Black, 64 GB)",4.2,17499,https://rukminim2.flixcart.com/image/312/312/jrjizrk0/mobile/q/9/r/mi-a2-a2-original-imaf8zwaxz8hh5mx.jpeg?q=70,3010,64,4,Snapdragon,8
123,123,"Redmi 6 (Gold, 64 GB)",4.4,10499,https://rukminim2.flixcart.com/image/312/312/jlo1tow0/mobile/g/v/x/mi-redmi-6-na-original-imaf8qtkgh6qhs3p.jpeg?q=70,3000,64,3,not mentioned,8
124,124,"Redmi Note 7S (Moonlight White, 64 GB)",4.4,13999,https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/y/p/w/mi-redmi-note-7s-mzb8007in-original-imafj36gn3qw2kvt.jpeg?q=70,4000,64,4,Snapdragon,9
125,125,"Redmi Note 7 Pro (Nebula Red, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/y/m/h/mi-redmi-note-7-pro-mzb7466in-original-imafhvrdxeueacku.jpeg?q=70,4000,64,6,Snapdragon675P,9
126,126,"Redmi Note 7 Pro (Space Black, 128 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70,4000,128,6,Snapdragon675P,9
127,127,"Mi A1 (Black, 64 GB)",4.4,14599,https://rukminim2.flixcart.com/image/312/312/j752nww0/mobile/h/e/t/mi-mi-a1-na-original-imaexg9njdddfphr.jpeg?q=70,3080,64,4,Snapdragon2G,7
128,128,"Mi 11X Pro 5G (Lunar White, 256 GB)",4.0,-25537,https://rukminim2.flixcart.com/image/312/312/kox8b680/mobile/r/z/z/11x-pro-5g-11x-pro-mi-original-imag39qjujuhjerp.jpeg?q=70,4520,256,8,Snapdragon888P,11
129,129,"MI4 (White, 16 GB)",4.1,14999,https://rukminim2.flixcart.com/image/312/312/mobile/3/q/h/mi-mzb4239in-original-imae3z7uqh9gpypz.jpeg?q=70,3080,16,3,Snapdragon400P,4
130,130,"Redmi K20 (Glacier Blue, 64 GB)",4.5,22999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/9/a/k/redmi-k20-na-original-imafgb4xpxutp86a.jpeg?q=70,4000,64,6,Snapdragon730P,9
131,131,"Mi A3 (More Than White, 128 GB)",4.2,17499,https://rukminim2.flixcart.com/image/312/312/k4rcmfk0pkrrdj/mobile-refurbished/t/t/x/redmi-a3-128-u-mzb7978in-mi-6-original-imafny2n2qygagz5.jpeg?q=70,4030,128,6,Snapdragon665P,9
132,132,"Xiaomi 11i 5G (Camo Green, 128 GB)",4.2,24999,https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/i/w/n/-original-imagag2gugrdkbwu.jpeg?q=70,5160,128,6,Dimensity920P,11
133,133,"Redmi 6 (Blue, 64 GB)",4.4,10499,https://rukminim2.flixcart.com/image/312/312/jmkwya80/mobile/k/a/z/mi-redmi-6-na-original-imaf9gmdzvy9gznd.jpeg?q=70,3000,64,3,not mentioned,8
134,134,"Mi Mix 2 (Black, 128 GB)",4.3,-27537,https://rukminim2.flixcart.com/image/312/312/j8bxvgw0-1/mobile/g/j/z/mi-mi-mix-2-na-original-imaeydgnjzmvxwfz.jpeg?q=70,3400,128,6,Snapdragon,7
135,135,"Redmi 6 (Black, 64 GB)",4.4,10499,https://rukminim2.flixcart.com/image/312/312/jndhrbk0/mobile/n/h/j/mi-redmi-6-na-original-imafa2z2jfaky6bf.jpeg?q=70,3000,64,3,not mentioned,8
136,136,"Redmi Note 6 Pro (Rose Gold, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/m/n/redmi-note-6-pro-m1806e7ti-mi806e7ti-mi-original-imafbydzyukyqjxh.jpeg?q=70,4000,64,4,Snapdragon636P,8
137,137,"Redmi Note 11 PRO Plus 5G (PHANTOM WHITE, 256 GB)",4.2,25999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/u/p/-original-imagd7gszvwcsmgr.jpeg?q=70,5000,256,8,not mentioned,11
138,138,"Redmi Note 4 (Dark Grey, 64 GB)",4.4,12749,https://rukminim2.flixcart.com/image/312/312/mobile/9/8/z/mi-redmi-note-4-na-original-imaeqdxjuadhagfc.jpeg?q=70,4100,64,4,Snapdragon2G,6
139,139,"11 Lite NE (Jazz Blue, 128 GB)",4.0,22890,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/8/j/-original-imaggcz6qkeffskx.jpeg?q=70,4250,128,8,not mentioned,11
140,140,"Redmi Note 5 (Gold, 32 GB)",4.4,10999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/f/w/5/redmi-note-5-mzb5913in-original-imaf2g8zntrqxwzj.jpeg?q=70,4000,32,3,Snapdragon625P,7
141,141,"Redmi 5A (Rose Gold, 32 GB)",4.4,6999,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/mobile/h/a/7/mi-redmi-5a-c3b-original-imafy2gffsvxqbhy.jpeg?q=70,3000,32,3,Snapdragon425P,7
142,142,"Redmi 5A (Gold, 32 GB)",4.4,6999,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/mobile/f/x/h/mi-redmi-5a-c3b-original-imafy2gfpyybwyyd.jpeg?q=70,3000,32,3,Snapdragon425P,7
143,143,"Redmi 5A (Grey, 32 GB)",4.4,6999,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/mobile/p/h/d/mi-redmi-5a-c3b-original-imafy2gfd8byvqyf.jpeg?q=70,3000,32,3,Snapdragon425P,7
144,144,"Redmi Note 5 Pro (Black, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/jdhp47k0/mobile/e/h/e/redmi-note-5-pro-na-original-imaf2ashnnbxxks5.jpeg?q=70,4000,64,6,Snapdragon636P,7
145,145,"Redmi 5A (Grey, 16 GB)",4.5,5999,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/mobile/p/h/d/mi-redmi-5a-c3b-original-imafy2gfd8byvqyf.jpeg?q=70,3000,16,2,Snapdragon425P,7
146,146,"Redmi 6 (Rose Gold, 64 GB)",4.4,10499,https://rukminim2.flixcart.com/image/312/312/jmkwya80/mobile/w/h/j/mi-redmi-6-na-original-imaf9gmdbuyhkwkw.jpeg?q=70,3000,64,3,not mentioned,8
147,147,"Redmi 5A (Blue, 16 GB)",4.5,5999,https://rukminim2.flixcart.com/image/312/312/jefzonk0/mobile/k/w/g/mi-redmi-5a-mci3b-original-imaf34ccfrfsrhrr.jpeg?q=70,3000,16,2,Snapdragon425P,7
148,148,"Redmi 5A (Gold, 16 GB)",4.5,5999,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/mobile/f/x/h/mi-redmi-5a-c3b-original-imafy2gfpyybwyyd.jpeg?q=70,3000,16,2,Snapdragon425P,7
149,149,"Redmi K20 Pro (Glacier Blue, 256 GB)",4.5,31999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/w/s/r/redmi-k20-pro-na-original-imafgb4ye45dtzvf.jpeg?q=70,4000,256,8,Snapdragon855P,9
150,150,"Redmi Note 5 Pro (Black, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/jdhp47k0/mobile/e/h/e/redmi-note-5-pro-na-original-imaf2ashnnbxxks5.jpeg?q=70,4000,64,4,Snapdragon636P,7
151,151,"Redmi Note 4 (Gold, 64 GB)",4.4,12749,https://rukminim2.flixcart.com/image/312/312/mobile/y/u/a/mi-redmi-note-4-na-original-imaeqdxgrdhxgkcx.jpeg?q=70,4100,64,4,Snapdragon2G,6
152,152,"Redmi Note 4 (Black, 64 GB)",4.4,12749,https://rukminim2.flixcart.com/image/312/312/mobile/f/d/5/mi-redmi-note-4-na-original-imaeqdxqcrfshtqu.jpeg?q=70,4100,64,4,Snapdragon2G,6
153,153,"Redmi Note 5 Pro (Lake Blue, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/jgy0fbk0/mobile/q/m/c/mi-redmi-note-5-pro-mzb6081in-mzb6089in-original-imaf52hhf3yy5bg8.jpeg?q=70,4000,64,4,Snapdragon636P,7
154,154,"Redmi Note 7 (Onyx Black, 32 GB)",4.4,12999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,4000,32,3,Snapdragon,9
155,155,"Redmi Note 8 (Cosmic Purple, 64 GB)",4.4,12999,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile/u/r/b/mi-redmi-note-8-m1908c3ji-original-imafnyg5ve4fjnaf.jpeg?q=70,4000,64,4,Snapdragon665P,9
156,156,"Redmi Note 5 Pro (Red, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/jmp79u80/mobile/f/h/c/mi-redmi-note-5-pro-na-original-imaf9jrymkc6vbxa.jpeg?q=70,4000,64,6,Snapdragon636P,7
157,157,"Redmi Note 7 (Ruby Red, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/k2tc1ow0pkrrdj/mobile-refurbished/f/p/s/redmi-note-7s-32-b-mzb7746in-mi-3-original-imafe48pmu5q6ygz.jpeg?q=70,4000,64,4,Snapdragon,9
158,158,"Redmi Note 8 (Space Black, 64 GB)",4.4,12999,https://rukminim2.flixcart.com/image/312/312/k5lcvbk0pkrrdj/mobile-refurbished/y/9/k/redmi-note-8-32-a-redmi-note-8-mi-3-original-imafhgpsesjkpfha.jpeg?q=70,4000,64,4,Snapdragon665P,9
159,159,"Mi A1 (Gold, 64 GB)",4.4,14599,https://rukminim2.flixcart.com/image/312/312/j752nww0/mobile/x/u/z/mi-mi-a1-na-original-imaexg9z4fmxk8ns.jpeg?q=70,3080,64,4,Snapdragon2G,7
160,160,"Redmi K20 Pro (Flame Red, 128 GB)",4.5,28999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/m/6/z/redmi-k20-pro-na-original-imafgb4yzvmbfewa.jpeg?q=70,4000,128,6,Snapdragon855P,9
161,161,"Redmi Note 7 Pro (Neptune Blue, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/q/t/v/mi-redmi-note-7-pro-mzb7467in-original-imafhvrd6mbtyaax.jpeg?q=70,4000,64,6,Snapdragon675P,9
162,162,"Redmi Note 5 Pro (Blue, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/q/m/c/redmi-note-5-pro-mzb6081in-original-imaf2g8zsrsupzfe.jpeg?q=70,4000,64,6,Snapdragon636P,7
163,163,"Redmi Note 4 (Black, 32 GB)",4.4,10649,https://rukminim2.flixcart.com/image/312/312/mobile/f/d/5/mi-redmi-note-4-na-original-imaeqdxqcrfshtqu.jpeg?q=70,4100,32,3,Snapdragon2G,6
164,164,"Redmi Note 7 (Sapphire Blue, 32 GB)",4.4,10499,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/5/w/6/redmi-note-7s-32-a-mzb7745in-mi-3-original-imafe48ru3s66sjd.jpeg?q=70,4000,32,3,Snapdragon,9
165,165,"Redmi Note 7 Pro (Space Black, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/z/j/a/mi-redmi-note-7-pro-mzb7465in-original-imafhvrdmeyweauc.jpeg?q=70,4000,64,6,Snapdragon675P,9
166,166,"Redmi K20 Pro (Glacier Blue, 128 GB)",4.5,28999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/w/s/r/redmi-k20-pro-na-original-imafgb4ye45dtzvf.jpeg?q=70,4000,128,6,Snapdragon855P,9
167,167,"Redmi Note 8 (Neptune Blue, 64 GB)",4.4,12999,https://rukminim2.flixcart.com/image/312/312/k5lcvbk0pkrrdj/mobile-refurbished/b/9/w/redmi-note-8-64-a-m1908c3ji-mi-4-original-imafhgpphwztnchc.jpeg?q=70,4000,64,4,Snapdragon665P,9
168,168,"Redmi Note 7 Pro (Nebula Red, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/jskofww0/mobile/3/u/t/mi-redmi-note-7-pro-na-original-imafe4bddnr7n5vb.jpeg?q=70,4000,64,4,Snapdragon675P,9
169,169,"Redmi Note 7 Pro (Space Black, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70,4000,64,4,Snapdragon675P,9
170,170,"Redmi Note 7 Pro (Blue, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70,4000,64,4,Snapdragon675P,9
171,171,"REDMI 11 Prime (Flashy Black, 128 GB)",4.4,10749,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/h/z/11-prime-mzb0cerin-redmi-original-imagzqvrgdz98jch.jpeg?q=70,5000,128,6,Heilo99P,12
172,172,"REDMI 11 Prime (Peppy Purple, 128 GB)",4.4,10749,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/m/3/11-prime-mzb0ceoin-redmi-original-imagzqvrz4mvf6tx.jpeg?q=70,5000,128,6,Heilo99P,12
173,173,"REDMI 11 Prime (Playful Green, 128 GB)",4.4,10749,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/p/m/11-prime-mzb0cepin-redmi-original-imagzqvrhmzjeedx.jpeg?q=70,5000,128,6,Heilo99P,12
174,174,"REDMI A1+ (Black, 32 GB)",4.1,6599,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/a/4/-original-imagjyhymqnhz7fm.jpeg?q=70,5000,32,3,Heilo22P,22
175,175,"REDMI 10 (Caribbean Green, 128 GB)",4.2,10999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/p/x/-original-imagk4nz54s7a7rf.jpeg?q=70,6000,128,6,Snapdragon680P,11
176,176,"REDMI A1+ (Black, 32 GB)",4.2,6299,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/a/4/-original-imagjyhymqnhz7fm.jpeg?q=70,5000,32,2,Heilo22P,22
177,177,"REDMI A1+ (Light Blue, 32 GB)",4.1,6599,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/j/r/-original-imagjyhyaf7tdxnc.jpeg?q=70,5000,32,3,Heilo22P,22
178,178,"REDMI A1+ (Light Green, 32 GB)",4.1,6599,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/9/b/-original-imagjyhyrgdtnjjy.jpeg?q=70,5000,32,3,Heilo22P,22
179,179,"REDMI Note 12 (Ice Blue, 64 GB)",4.1,13999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/t/5/note-12-mzb0e2kin-redmi-original-imagz62rkfazphz2.jpeg?q=70,5000,64,6,Snapdragon685P,13
180,180,"REDMI A1+ (Light Green, 32 GB)",4.2,6299,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/9/b/-original-imagjyhyrgdtnjjy.jpeg?q=70,5000,32,2,Heilo22P,22
181,181,"REDMI Note 12 (Sunrise Gold, 64 GB)",4.1,13999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/2/z/note-12-mzb0e6fin-redmi-original-imagz62gzggajgz4.jpeg?q=70,5000,64,6,Snapdragon685P,13
182,182,"REDMI A1+ (Light Blue, 32 GB)",4.2,6299,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/j/r/-original-imagjyhyaf7tdxnc.jpeg?q=70,5000,32,2,Heilo22P,22
183,183,"REDMI 11 Prime (Flashy Black, 64 GB)",4.3,9999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/h/z/11-prime-mzb0cerin-redmi-original-imagzqvrgdz98jch.jpeg?q=70,5000,64,4,Heilo99P,12
184,184,"REDMI 11 Prime (Peppy Purple, 64 GB)",4.3,9999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/m/3/11-prime-mzb0ceoin-redmi-original-imagzqvrz4mvf6tx.jpeg?q=70,5000,64,4,Heilo99P,12
185,185,"REDMI 10 (Sunrise Orange, 64 GB)",4.3,9999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/c/s/-original-imagndzzsrf3r9g8.jpeg?q=70,6000,64,4,Snapdragon680P,11
186,186,"REDMI Note 12 Pro 5G (Stardust Purple, 128 GB)",4.2,24999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/o/o/-original-imaghkvuzxkcna4n.jpeg?q=70,5000,128,8,Dimensity1080P,12
187,187,"REDMI Note 12 5G (Mystique Blue, 128 GB)",4.1,18999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/g/w/note-12-5g-mzb0eiain-redmi-original-imagpgr9ngapjhxq.jpeg?q=70,5000,128,6,Gen4,12
188,188,"REDMI Note 12 (Lunar Black, 64 GB)",4.1,13999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/l/n/note-12-mzb0e2oin-redmi-original-imagz62ukgxzczzv.jpeg?q=70,5000,64,6,Snapdragon685P,13
189,189,"REDMI Note 12 Pro 5G (Stardust Purple, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/o/o/-original-imaghkvuzxkcna4n.jpeg?q=70,5000,128,6,Dimensity1080P,12
190,190,"REDMI Note 12 5G (Matte Black, 128 GB)",4.0,16999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/1/q/-original-imaghsd2eqryyjry.jpeg?q=70,5000,128,4,Gen4,12
191,191,"REDMI Note 12 5G (Frosted Green, 128 GB)",4.1,18999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/r/i/note-12-5g-mzb0ei8in-redmi-original-imagpgr9gpmjjnwa.jpeg?q=70,5000,128,6,Gen4,12
192,192,"REDMI Note 12 5G (Matte Black, 128 GB)",4.1,18999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/1/q/-original-imaghsd2eqryyjry.jpeg?q=70,5000,128,6,Gen4,12
193,193,"REDMI Note 12 Pro 5G (Glacier Blue, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70,5000,128,6,Dimensity1080P,12
194,194,"REDMI Note 12 (Sunrise Gold, 128 GB)",4.1,15999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/2/z/note-12-mzb0e6fin-redmi-original-imagz62gzggajgz4.jpeg?q=70,5000,128,6,Snapdragon685P,13
195,195,"REDMI K50i 5G (Stealth Black, 256 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/s/g/-original-imagq35cvc36ahur.jpeg?q=70,5080,256,8,Dimensity8100P,12
196,196,"REDMI Note 12 (Lunar Black, 128 GB)",4.1,15999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/l/n/note-12-mzb0e2oin-redmi-original-imagz62ukgxzczzv.jpeg?q=70,5000,128,6,Snapdragon685P,13
197,197,"REDMI Note 12 5G (Frosted Green, 128 GB)",4.0,16999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/r/i/note-12-5g-mzb0ei8in-redmi-original-imagpgr9gpmjjnwa.jpeg?q=70,5000,128,4,Gen4,12
